YEAR,MO,DY,temperature,humidity,precipitation
1986,5,17,25.81,16.71,2.31
1986,5,18,26.27,15.97,1.73
1986,5,19,25.97,15.79,0.59
1986,5,20,26.97,15.02,2.99
1986,5,21,27.47,16.23,1.28
1986,5,22,27.23,16.34,1.67
1986,5,23,27.05,16.53,1.6
1986,5,24,26.43,16.94,3.59
1986,5,25,27.1,16.34,2.66
1986,5,26,26.93,15.96,0.16
1986,5,27,26.63,14.59,0.3
1986,5,28,25.65,15.91,4.83
1986,5,29,26.45,16.43,7.09
1986,5,30,27.12,16.21,2.56
1986,5,31,26.18,16.45,1.52
1986,6,1,26.52,16.7,1.14
1986,6,2,26.54,16.6,0.79
1986,6,3,27.54,16.34,1.39
1986,6,4,26.51,16.45,2.33
1986,6,5,25.88,16.47,1.77
1986,6,6,26.37,16.46,4.67
1986,6,7,24.25,16.47,5.29
1986,6,8,25.05,15.04,5.44
1986,6,9,25.54,16.24,6.92
1986,6,10,24.64,15.82,6.82
1986,6,11,24.85,15.57,5.25
1986,6,12,25.82,16.0,8.48
1986,6,13,24.94,17.2,8.01
1986,6,14,24.87,15.83,3.75
1986,6,15,25.0,15.82,1.8
1986,6,16,25.95,15.81,2.26
1986,6,17,25.9,16.69,1.44
1986,6,18,25.76,15.87,2.01
1986,6,19,25.93,16.47,4.64
1986,6,20,26.02,17.3,13.83
1986,6,21,24.93,17.08,8.7
1986,6,22,25.41,17.06,4.78
1986,6,23,25.66,17.07,4.28
1986,6,24,25.76,17.25,5.61
1986,6,25,25.27,17.0,7.24
1986,6,26,24.95,16.54,3.55
1986,6,27,25.46,15.9,1.12
1986,6,28,26.03,15.93,0.49
1986,6,29,25.97,16.29,2.52
1986,6,30,25.53,16.83,7.3
1986,7,1,25.85,17.12,10.75
1986,7,2,24.45,16.77,7.67
1986,7,3,24.49,16.17,5.88
1986,7,4,24.47,16.35,14.32
1986,7,5,24.35,16.14,6.32
1986,7,6,24.68,16.69,11.3
1986,7,7,25.05,16.9,5.54
1986,7,8,25.14,17.54,14.71
1986,7,9,24.16,16.8,4.04
1986,7,10,24.3,16.37,19.28
1986,7,11,24.39,16.19,19.05
1986,7,12,23.87,16.11,6.08
1986,7,13,24.09,16.38,14.64
1986,7,14,23.32,16.04,13.27
1986,7,15,23.47,15.93,6.47
1986,7,16,24.14,16.24,4.81
1986,7,17,23.83,15.86,3.82
1986,7,18,24.04,15.67,1.06
1986,7,19,24.9,16.03,1.83
1986,7,20,24.17,17.31,10.47
1986,7,21,24.37,17.23,6.04
1986,7,22,23.43,15.98,10.21
1986,7,23,23.96,16.18,4.51
1986,7,24,23.29,16.02,7.57
1986,7,25,21.95,14.68,0.87
1986,7,26,23.23,15.32,0.81
1986,7,27,22.84,15.24,0.24
1986,7,28,22.67,14.13,0.2
1986,7,29,23.11,13.9,0.09
1986,7,30,22.72,14.88,9.09
1986,7,31,23.1,15.89,13.33
1986,8,1,20.94,13.96,2.55
1986,8,2,22.51,13.6,0.22
1986,8,3,24.48,15.3,2.97
1986,8,4,24.31,16.38,3.39
1986,8,5,23.27,15.28,2.29
1986,8,6,23.8,15.27,4.14
1986,8,7,23.23,15.54,5.99
1986,8,8,24.21,15.86,1.13
1986,8,9,24.6,15.75,3.02
1986,8,10,24.77,15.96,1.19
1986,8,11,24.76,15.75,0.37
1986,8,12,24.74,15.85,2.94
1986,8,13,23.01,15.5,3.14
1986,8,14,23.91,15.88,7.36
1986,8,15,24.36,16.16,12.93
1986,8,16,24.35,16.18,5.04
1986,8,17,22.86,16.43,14.83
1986,8,18,23.82,16.44,5.79
1986,8,19,23.38,15.97,0.72
1986,8,20,24.06,16.18,0.86
1986,8,21,24.82,16.11,1.0
1986,8,22,25.36,16.65,0.97
1986,8,23,25.99,16.58,1.21
1986,8,24,26.02,16.53,13.84
1986,8,25,25.11,16.99,21.63
1986,8,26,25.16,16.31,11.14
1986,8,27,24.62,16.83,18.1
1986,8,28,24.09,16.28,12.86
1986,8,29,23.98,16.16,17.87
1986,8,30,24.42,16.14,15.01
1986,8,31,24.43,16.49,8.82
1986,9,1,22.48,15.94,14.85
1986,9,2,23.56,16.06,13.91
1986,9,3,24.07,16.12,14.81
1986,9,4,23.8,16.51,19.65
1986,9,5,23.7,16.18,13.81
1986,9,6,23.85,15.9,2.94
1986,9,7,24.56,16.13,12.96
1986,9,8,24.37,16.61,15.99
1986,9,9,24.15,16.31,8.9
1986,9,10,25.39,16.6,7.6
1986,9,11,25.25,16.61,4.63
1986,9,12,24.23,16.69,7.34
1986,9,13,24.4,16.33,11.11
1986,9,14,23.98,15.82,6.32
1986,9,15,24.05,15.98,3.54
1986,9,16,23.08,16.07,8.4
1986,9,17,24.09,16.2,8.32
1986,9,18,24.68,16.67,7.38
1986,9,19,24.32,16.45,4.32
1986,9,20,24.63,16.19,3.61
1986,9,21,24.2,16.91,12.91
1986,9,22,24.34,16.8,9.37
1986,9,23,23.31,15.83,1.99
1986,9,24,24.04,15.6,0.97
1986,9,25,24.32,16.88,14.67
1986,9,26,22.75,16.42,8.55
1986,9,27,24.35,16.08,1.54
1986,9,28,25.16,16.57,7.84
1986,9,29,25.52,17.24,10.9
1986,9,30,25.36,17.11,7.58
1986,10,1,24.82,16.47,13.36
1986,10,2,24.78,16.61,4.68
1986,10,3,25.2,17.25,13.46
1986,10,4,24.76,17.36,19.47
1986,10,5,24.76,16.85,26.33
1986,10,6,24.62,17.19,19.44
1986,10,7,24.23,16.69,17.09
1986,10,8,25.38,16.97,2.81
1986,10,9,24.65,16.97,2.16
1986,10,10,24.32,16.9,2.27
1986,10,11,24.7,16.95,1.94
1986,10,12,25.2,16.65,0.63
1986,10,13,25.12,16.61,0.06
1986,10,14,25.02,16.27,0.05
1986,10,15,24.86,16.04,0.03
1986,10,16,25.23,16.33,0.04
1986,10,17,25.42,16.91,0.14
1986,10,18,24.52,16.9,6.7
1986,10,19,24.29,16.1,0.56
1986,10,20,25.18,16.07,2.2
1986,10,21,25.82,16.89,1.58
1986,10,22,25.62,17.56,5.62
1986,10,23,26.24,16.87,2.22
1986,10,24,25.9,16.53,0.82
1986,10,25,25.08,16.02,0.59
1986,10,26,25.01,15.72,0.35
1986,10,27,24.67,16.21,1.88
1986,10,28,24.74,17.06,16.76
1986,10,29,23.76,16.47,13.12
1986,10,30,23.7,15.96,5.67
1986,10,31,24.68,16.53,14.74
1986,11,1,25.17,16.09,2.46
1986,11,2,25.44,16.16,1.68
1986,11,3,25.23,16.67,1.04
1986,11,4,25.17,16.78,0.66
1986,11,5,24.86,16.31,0.25
1986,11,6,25.42,16.63,0.68
1986,11,7,25.78,17.17,1.64
1986,11,8,25.46,17.15,3.92
1986,11,9,25.35,16.55,3.65
1986,11,10,25.64,15.45,2.92
1986,11,11,25.03,13.24,0.0
1986,11,12,24.96,13.53,0.0
1986,11,13,24.01,11.83,0.0
1986,11,14,23.2,10.79,0.0
1986,11,15,24.36,10.82,0.0
1986,11,16,24.9,11.63,0.0
1986,11,17,24.81,13.71,0.0
1986,11,18,25.11,14.67,0.0
1986,11,19,25.17,14.48,0.0
1986,11,20,25.4,15.08,0.0
1986,11,21,25.35,15.59,0.0
1986,11,22,25.7,15.64,0.0
1986,11,23,24.58,12.77,0.0
1986,11,24,24.11,11.07,0.0
1986,11,25,25.06,12.62,0.0
1986,11,26,25.54,13.45,0.0
1986,11,27,26.24,13.89,0.01
1986,11,28,26.31,13.5,0.0
1986,11,29,25.62,14.46,0.0
1986,11,30,25.36,13.83,0.0
1986,12,1,24.74,12.04,0.0
1986,12,2,25.14,12.99,0.0
1986,12,3,25.29,12.58,0.0
1986,12,4,24.98,13.21,0.0
1986,12,5,23.63,10.7,0.0
1986,12,6,23.33,9.07,0.0
1986,12,7,23.42,8.73,0.0
1986,12,8,22.81,8.47,0.0
1986,12,9,22.38,8.18,0.0
1986,12,10,23.37,10.21,0.0
1986,12,11,24.28,10.5,0.0
1986,12,12,23.87,10.82,0.0
1986,12,13,24.31,12.6,0.09
1986,12,14,24.61,12.38,0.03
1986,12,15,24.09,10.26,0.02
1986,12,16,24.36,9.6,0.0
1986,12,17,24.98,9.15,0.0
1986,12,18,23.21,9.78,0.0
1986,12,19,22.72,8.7,0.0
1986,12,20,22.72,7.93,0.0
1986,12,21,22.65,8.11,0.0
1986,12,22,23.92,9.29,0.0
1986,12,23,24.55,10.67,0.0
1986,12,24,25.63,11.78,0.0
1986,12,25,25.99,12.28,0.0
1986,12,26,26.02,12.44,0.0
1986,12,27,26.19,11.93,0.0
1986,12,28,25.76,12.26,0.0
1986,12,29,26.48,14.33,0.0
1986,12,30,25.91,13.31,0.0
1986,12,31,25.43,12.99,0.0
1987,1,1,25.82,13.91,0.0
1987,1,2,26.06,13.75,0.0
1987,1,3,26.03,13.36,0.0
1987,1,4,26.51,13.4,0.0
1987,1,5,26.42,13.64,0.0
1987,1,6,26.47,13.63,0.0
1987,1,7,26.14,11.72,0.0
1987,1,8,25.93,10.13,0.0
1987,1,9,26.21,10.59,0.0
1987,1,10,26.21,13.24,0.0
1987,1,11,26.44,13.26,0.0
1987,1,12,27.07,13.86,0.0
1987,1,13,27.07,13.51,0.0
1987,1,14,27.29,13.59,0.0
1987,1,15,27.87,12.75,0.0
1987,1,16,27.61,13.68,0.0
1987,1,17,28.46,14.52,0.0
1987,1,18,28.91,13.76,0.0
1987,1,19,29.15,13.63,0.0
1987,1,20,29.16,13.64,0.0
1987,1,21,28.64,12.96,0.0
1987,1,22,28.05,13.0,0.0
1987,1,23,27.78,12.31,0.0
1987,1,24,25.97,8.54,0.0
1987,1,25,25.92,9.75,0.0
1987,1,26,26.75,12.01,0.0
1987,1,27,26.76,10.71,0.0
1987,1,28,28.12,12.13,0.0
1987,1,29,28.95,11.8,0.0
1987,1,30,28.24,9.41,0.0
1987,1,31,28.27,11.53,0.0
1987,2,1,28.94,10.88,0.0
1987,2,2,28.87,12.75,0.0
1987,2,3,29.2,12.93,0.0
1987,2,4,29.13,13.72,0.0
1987,2,5,28.91,13.54,0.01
1987,2,6,28.28,12.59,0.01
1987,2,7,28.59,12.18,0.01
1987,2,8,28.94,12.13,0.01
1987,2,9,29.32,12.28,0.01
1987,2,10,29.05,13.71,0.07
1987,2,11,29.25,13.25,0.06
1987,2,12,30.22,13.33,0.16
1987,2,13,29.46,14.64,0.25
1987,2,14,29.74,14.88,0.14
1987,2,15,29.08,15.45,1.85
1987,2,16,28.91,14.84,1.59
1987,2,17,28.71,14.36,3.07
1987,2,18,28.68,14.72,2.3
1987,2,19,28.75,14.48,1.87
1987,2,20,28.51,14.8,0.0
1987,2,21,29.16,14.75,0.0
1987,2,22,29.7,14.3,0.0
1987,2,23,29.76,14.22,0.0
1987,2,24,30.08,14.43,0.01
1987,2,25,29.79,14.87,0.36
1987,2,26,30.63,14.56,0.37
1987,2,27,30.69,14.42,0.21
1987,2,28,30.01,14.56,1.77
1987,3,1,29.9,14.51,1.81
1987,3,2,29.85,11.04,0.05
1987,3,3,27.66,11.38,0.02
1987,3,4,28.01,11.59,0.02
1987,3,5,27.69,12.3,0.02
1987,3,6,29.89,11.24,0.01
1987,3,7,29.12,14.69,7.17
1987,3,8,29.18,14.97,0.79
1987,3,9,28.96,15.66,3.07
1987,3,10,27.3,15.43,2.49
1987,3,11,27.41,15.08,2.75
1987,3,12,29.39,13.46,0.92
1987,3,13,29.23,14.64,2.46
1987,3,14,28.65,15.82,1.43
1987,3,15,26.27,16.88,4.06
1987,3,16,27.43,16.11,2.11
1987,3,17,27.79,15.69,0.01
1987,3,18,28.98,15.56,0.74
1987,3,19,29.25,15.95,1.8
1987,3,20,28.68,17.35,8.85
1987,3,21,27.04,18.0,2.44
1987,3,22,27.02,16.81,0.32
1987,3,23,29.21,14.87,0.64
1987,3,24,27.26,15.97,0.43
1987,3,25,28.51,14.9,0.5
1987,3,26,28.35,15.85,0.67
1987,3,27,28.7,16.25,2.52
1987,3,28,27.27,16.21,3.18
1987,3,29,26.2,15.92,3.91
1987,3,30,26.95,15.65,2.59
1987,3,31,27.27,15.55,2.22
1987,4,1,27.42,16.46,5.76
1987,4,2,27.51,17.22,7.25
1987,4,3,26.78,17.33,1.79
1987,4,4,26.07,16.85,5.92
1987,4,5,28.22,16.82,5.76
1987,4,6,28.7,17.14,0.65
1987,4,7,28.95,17.06,0.3
1987,4,8,28.88,16.16,0.28
1987,4,9,28.94,14.6,0.02
1987,4,10,29.21,13.97,0.07
1987,4,11,29.67,14.53,0.0
1987,4,12,30.09,15.28,0.02
1987,4,13,29.68,15.82,0.01
1987,4,14,29.77,15.82,0.02
1987,4,15,30.09,15.66,0.02
1987,4,16,30.68,15.6,0.37
1987,4,17,29.64,15.65,1.01
1987,4,18,29.68,15.43,2.08
1987,4,19,29.39,15.58,1.9
1987,4,20,30.46,15.01,1.55
1987,4,21,30.16,14.52,0.06
1987,4,22,30.16,13.5,0.07
1987,4,23,30.74,14.01,0.03
1987,4,24,31.44,13.86,0.04
1987,4,25,29.93,15.63,0.02
1987,4,26,30.94,15.05,0.88
1987,4,27,30.5,15.88,1.11
1987,4,28,29.85,15.31,0.42
1987,4,29,30.66,15.09,0.72
1987,4,30,28.99,16.53,1.11
1987,5,1,28.87,16.84,3.2
1987,5,2,29.1,16.78,2.66
1987,5,3,28.59,17.77,7.99
1987,5,4,28.29,17.44,4.11
1987,5,5,28.15,16.69,1.95
1987,5,6,27.92,15.76,0.45
1987,5,7,28.7,15.58,1.0
1987,5,8,28.94,15.62,0.73
1987,5,9,29.32,16.11,0.5
1987,5,10,28.82,16.44,0.81
1987,5,11,29.93,16.0,1.69
1987,5,12,29.37,16.56,1.92
1987,5,13,29.06,16.75,2.85
1987,5,14,29.12,15.54,1.13
1987,5,15,29.94,14.92,1.55
1987,5,16,30.19,16.04,1.04
1987,5,17,29.93,16.94,3.2
1987,5,18,28.61,17.62,1.48
1987,5,19,28.33,16.89,1.57
1987,5,20,27.56,16.81,1.26
1987,5,21,29.04,15.43,2.26
1987,5,22,28.67,16.75,3.36
1987,5,23,27.64,17.16,4.22
1987,5,24,27.8,17.62,9.84
1987,5,25,26.88,16.94,2.49
1987,5,26,28.38,16.05,9.52
1987,5,27,26.95,17.42,12.5
1987,5,28,27.03,16.95,5.1
1987,5,29,26.82,17.07,8.59
1987,5,30,26.25,16.22,2.78
1987,5,31,25.31,16.28,3.39
1987,6,1,25.01,16.18,2.66
1987,6,2,25.09,16.12,1.99
1987,6,3,26.02,16.16,0.45
1987,6,4,26.45,16.31,1.53
1987,6,5,24.21,16.93,14.72
1987,6,6,24.56,16.52,5.45
1987,6,7,25.47,16.46,1.8
1987,6,8,27.26,17.33,6.33
1987,6,9,26.99,17.75,3.44
1987,6,10,26.4,17.54,1.26
1987,6,11,27.15,17.2,1.09
1987,6,12,27.15,17.21,3.73
1987,6,13,27.03,17.13,2.33
1987,6,14,26.91,17.06,2.8
1987,6,15,26.37,16.75,5.92
1987,6,16,26.09,16.68,10.74
1987,6,17,26.71,17.58,19.84
1987,6,18,26.52,17.88,6.68
1987,6,19,25.34,18.02,12.59
1987,6,20,25.34,17.06,14.73
1987,6,21,25.0,17.27,3.76
1987,6,22,26.1,17.23,4.7
1987,6,23,25.92,17.36,4.3
1987,6,24,25.56,17.1,5.72
1987,6,25,25.29,17.13,8.52
1987,6,26,25.61,16.93,23.19
1987,6,27,24.41,15.83,6.38
1987,6,28,24.26,16.05,3.22
1987,6,29,25.17,16.18,1.07
1987,6,30,24.86,16.59,4.23
1987,7,1,25.15,16.57,5.83
1987,7,2,25.46,16.94,8.2
1987,7,3,25.33,17.11,3.14
1987,7,4,25.72,17.17,3.91
1987,7,5,26.12,17.52,6.64
1987,7,6,25.88,17.29,2.85
1987,7,7,26.25,17.26,4.41
1987,7,8,25.93,17.56,7.82
1987,7,9,26.0,17.61,10.06
1987,7,10,25.44,17.32,2.11
1987,7,11,25.3,16.72,2.17
1987,7,12,25.43,16.8,1.6
1987,7,13,25.44,16.96,2.43
1987,7,14,25.54,16.7,3.46
1987,7,15,25.88,17.31,3.92
1987,7,16,25.92,17.42,4.63
1987,7,17,25.24,16.76,4.83
1987,7,18,25.45,16.67,3.66
1987,7,19,25.58,16.72,3.78
1987,7,20,25.18,16.1,5.49
1987,7,21,25.43,16.2,4.14
1987,7,22,25.44,16.72,1.7
1987,7,23,26.27,16.98,4.75
1987,7,24,25.55,17.36,8.46
1987,7,25,25.33,17.13,7.44
1987,7,26,24.88,17.03,10.38
1987,7,27,25.36,17.23,9.06
1987,7,28,25.55,17.36,10.74
1987,7,29,25.72,17.88,8.02
1987,7,30,25.66,17.75,4.93
1987,7,31,24.42,17.63,4.72
1987,8,1,25.33,16.9,2.3
1987,8,2,25.98,17.77,3.64
1987,8,3,24.99,17.75,8.66
1987,8,4,25.43,17.35,5.99
1987,8,5,25.66,17.36,3.17
1987,8,6,25.39,17.29,2.65
1987,8,7,24.32,16.69,2.64
1987,8,8,24.28,16.91,7.95
1987,8,9,24.7,17.37,8.46
1987,8,10,23.84,16.76,7.74
1987,8,11,24.42,15.55,11.28
1987,8,12,24.05,16.34,3.82
1987,8,13,24.93,17.07,9.68
1987,8,14,24.86,17.74,18.27
1987,8,15,24.09,17.26,13.45
1987,8,16,25.24,17.19,8.62
1987,8,17,25.48,17.94,24.99
1987,8,18,24.81,17.23,7.02
1987,8,19,24.83,17.21,6.98
1987,8,20,25.56,17.58,11.53
1987,8,21,24.89,17.74,12.14
1987,8,22,24.36,17.1,6.91
1987,8,23,24.72,17.1,7.72
1987,8,24,24.83,17.45,18.6
1987,8,25,24.93,17.75,8.51
1987,8,26,24.89,17.6,8.57
1987,8,27,24.07,16.96,14.24
1987,8,28,24.25,17.52,17.38
1987,8,29,25.71,17.73,6.69
1987,8,30,23.91,16.95,15.63
1987,8,31,24.18,16.76,12.62
1987,9,1,24.53,17.2,21.67
1987,9,2,24.87,17.28,4.65
1987,9,3,25.25,17.83,4.83
1987,9,4,24.89,17.49,6.88
1987,9,5,25.02,17.78,34.12
1987,9,6,24.37,17.58,26.65
1987,9,7,25.5,17.56,12.61
1987,9,8,25.6,17.9,9.73
1987,9,9,23.59,17.02,16.95
1987,9,10,23.86,16.99,12.93
1987,9,11,25.19,17.49,18.01
1987,9,12,25.38,17.54,7.44
1987,9,13,25.44,17.46,2.38
1987,9,14,25.24,17.46,5.38
1987,9,15,25.0,17.65,7.35
1987,9,16,24.42,17.48,6.31
1987,9,17,24.66,17.17,6.37
1987,9,18,25.3,16.75,4.07
1987,9,19,24.46,16.59,10.13
1987,9,20,24.54,16.99,16.18
1987,9,21,25.16,17.55,12.72
1987,9,22,23.81,17.26,27.16
1987,9,23,25.37,16.9,5.47
1987,9,24,26.6,17.96,6.01
1987,9,25,26.24,18.61,1.18
1987,9,26,24.68,18.11,5.31
1987,9,27,24.8,17.26,4.16
1987,9,28,24.92,16.94,2.22
1987,9,29,25.18,16.99,10.92
1987,9,30,25.53,17.67,6.68
1987,10,1,25.79,17.99,6.96
1987,10,2,25.5,18.16,9.83
1987,10,3,25.24,17.6,2.99
1987,10,4,25.27,17.5,2.34
1987,10,5,25.32,17.5,3.84
1987,10,6,24.42,17.72,5.48
1987,10,7,24.0,17.18,17.47
1987,10,8,24.72,17.28,16.53
1987,10,9,25.52,17.68,4.47
1987,10,10,25.77,17.97,23.69
1987,10,11,25.29,18.12,27.25
1987,10,12,24.81,17.35,6.4
1987,10,13,24.98,17.58,6.35
1987,10,14,25.86,17.58,4.68
1987,10,15,25.93,17.66,5.18
1987,10,16,25.81,17.79,7.36
1987,10,17,25.32,17.94,15.34
1987,10,18,25.51,17.25,0.19
1987,10,19,25.64,17.26,0.34
1987,10,20,25.2,17.32,0.23
1987,10,21,25.52,17.36,0.7
1987,10,22,25.31,17.54,0.75
1987,10,23,26.19,17.62,0.14
1987,10,24,25.72,17.55,0.08
1987,10,25,25.64,17.18,0.06
1987,10,26,25.73,17.43,0.18
1987,10,27,25.56,17.0,0.05
1987,10,28,25.52,17.2,0.0
1987,10,29,25.47,17.69,0.0
1987,10,30,25.28,17.6,0.0
1987,10,31,25.89,17.67,0.0
1987,11,1,26.09,16.89,0.0
1987,11,2,26.12,15.33,0.0
1987,11,3,25.29,14.98,0.0
1987,11,4,25.52,16.31,0.0
1987,11,5,25.8,16.55,0.0
1987,11,6,25.88,16.79,0.0
1987,11,7,26.23,16.4,0.15
1987,11,8,25.8,16.95,0.1
1987,11,9,26.2,16.66,0.07
1987,11,10,26.01,16.5,0.14
1987,11,11,25.83,16.67,0.23
1987,11,12,25.73,16.25,0.04
1987,11,13,25.72,16.94,0.02
1987,11,14,25.54,16.3,0.01
1987,11,15,25.37,14.99,0.0
1987,11,16,25.17,14.69,0.0
1987,11,17,25.5,15.33,0.0
1987,11,18,25.72,16.46,0.0
1987,11,19,25.92,16.52,0.0
1987,11,20,26.04,14.15,0.0
1987,11,21,25.19,13.17,0.0
1987,11,22,25.39,15.72,0.0
1987,11,23,26.0,16.07,0.0
1987,11,24,26.52,16.62,0.0
1987,11,25,26.49,16.6,0.0
1987,11,26,26.25,15.82,0.0
1987,11,27,25.97,16.44,0.0
1987,11,28,26.21,16.63,0.0
1987,11,29,26.57,16.17,0.0
1987,11,30,26.45,15.4,0.0
1987,12,1,26.72,16.55,0.0
1987,12,2,26.54,16.8,0.26
1987,12,3,25.86,16.36,0.07
1987,12,4,25.52,16.19,0.32
1987,12,5,26.23,15.76,0.11
1987,12,6,25.59,15.9,0.13
1987,12,7,25.64,15.62,0.0
1987,12,8,25.67,14.89,0.0
1987,12,9,25.85,15.39,0.0
1987,12,10,25.95,12.87,0.0
1987,12,11,25.71,11.98,0.0
1987,12,12,25.85,15.05,0.0
1987,12,13,26.53,14.87,0.0
1987,12,14,26.28,14.0,0.0
1987,12,15,25.79,14.6,0.0
1987,12,16,25.81,14.93,0.0
1987,12,17,25.94,11.95,0.0
1987,12,18,24.39,10.45,0.0
1987,12,19,24.51,12.53,0.0
1987,12,20,25.02,13.89,0.0
1987,12,21,25.68,10.78,0.0
1987,12,22,25.76,10.38,0.0
1987,12,23,25.02,10.79,0.0
1987,12,24,26.09,12.41,0.0
1987,12,25,26.5,14.77,0.0
1987,12,26,27.21,15.09,0.0
1987,12,27,27.01,13.48,0.0
1987,12,28,26.36,12.99,0.0
1987,12,29,25.95,11.23,0.0
1987,12,30,25.7,11.13,0.0
1987,12,31,26.72,12.54,0.0
1988,1,1,26.69,13.83,0.0
1988,1,2,26.64,15.14,0.0
1988,1,3,26.19,10.16,0.0
1988,1,4,24.54,8.31,0.0
1988,1,5,24.94,8.57,0.0
1988,1,6,25.83,10.77,0.0
1988,1,7,26.92,13.26,0.0
1988,1,8,26.8,11.72,0.0
1988,1,9,26.38,13.05,0.0
1988,1,10,26.34,12.33,0.0
1988,1,11,25.22,11.45,0.0
1988,1,12,24.77,10.56,0.0
1988,1,13,26.1,10.86,0.0
1988,1,14,26.69,12.12,0.0
1988,1,15,24.88,14.05,0.0
1988,1,16,26.79,13.49,0.0
1988,1,17,27.65,13.92,0.0
1988,1,18,28.29,14.15,0.02
1988,1,19,27.88,14.59,0.02
1988,1,20,27.95,15.58,0.01
1988,1,21,28.36,15.36,0.0
1988,1,22,28.72,14.4,0.0
1988,1,23,28.51,13.74,0.0
1988,1,24,27.49,15.34,0.0
1988,1,25,28.02,14.85,0.0
1988,1,26,29.24,14.38,0.36
1988,1,27,28.74,15.16,0.11
1988,1,28,28.23,15.75,0.1
1988,1,29,28.53,15.93,0.04
1988,1,30,27.8,15.98,0.26
1988,1,31,27.95,16.31,1.0
1988,2,1,28.74,15.68,0.9
1988,2,2,29.47,14.81,0.27
1988,2,3,29.54,15.9,0.8
1988,2,4,29.54,16.25,1.18
1988,2,5,29.83,15.52,0.47
1988,2,6,29.54,15.43,0.6
1988,2,7,29.26,15.6,0.57
1988,2,8,28.48,16.34,0.96
1988,2,9,26.33,16.01,1.34
1988,2,10,25.32,8.62,1.11
1988,2,11,25.69,6.9,0.0
1988,2,12,26.87,7.13,0.0
1988,2,13,26.99,9.59,0.0
1988,2,14,27.81,11.57,0.01
1988,2,15,28.3,12.45,0.0
1988,2,16,28.07,13.21,0.0
1988,2,17,28.59,14.46,0.0
1988,2,18,29.13,14.95,0.0
1988,2,19,29.67,13.75,0.0
1988,2,20,29.36,12.91,0.0
1988,2,21,29.51,13.95,0.0
1988,2,22,30.4,14.41,0.0
1988,2,23,30.28,14.13,0.0
1988,2,24,30.57,13.78,0.0
1988,2,25,30.74,14.59,0.16
1988,2,26,30.81,14.76,0.57
1988,2,27,30.03,15.74,0.73
1988,2,28,31.34,15.0,0.43
1988,2,29,29.44,16.88,1.83
1988,3,1,28.43,17.12,0.89
1988,3,2,29.52,17.61,2.53
1988,3,3,28.29,17.31,4.87
1988,3,4,28.45,16.97,2.13
1988,3,5,29.04,17.14,1.82
1988,3,6,28.05,18.32,3.62
1988,3,7,27.12,18.2,2.3
1988,3,8,26.22,17.44,3.11
1988,3,9,26.95,16.48,1.48
1988,3,10,27.7,15.99,1.85
1988,3,11,27.24,15.61,5.8
1988,3,12,25.77,12.68,0.08
1988,3,13,27.24,13.5,0.27
1988,3,14,28.17,15.13,0.09
1988,3,15,28.62,15.11,0.13
1988,3,16,28.77,15.57,0.17
1988,3,17,28.35,16.63,2.1
1988,3,18,28.23,16.81,1.42
1988,3,19,27.17,17.37,1.11
1988,3,20,26.12,15.75,2.19
1988,3,21,28.74,12.26,0.79
1988,3,22,28.63,15.4,5.46
1988,3,23,29.18,15.94,0.29
1988,3,24,29.33,15.48,1.36
1988,3,25,28.75,16.77,1.6
1988,3,26,29.64,15.95,0.85
1988,3,27,29.12,16.36,7.66
1988,3,28,29.54,15.9,2.69
1988,3,29,28.28,16.75,4.88
1988,3,30,28.74,16.36,2.16
1988,3,31,29.31,16.87,2.41
1988,4,1,29.87,16.5,0.61
1988,4,2,28.84,17.59,0.69
1988,4,3,28.09,17.17,0.73
1988,4,4,28.38,17.35,0.53
1988,4,5,29.27,17.16,0.74
1988,4,6,28.54,17.79,7.67
1988,4,7,27.99,18.13,2.81
1988,4,8,28.42,17.78,2.58
1988,4,9,28.14,17.59,5.23
1988,4,10,27.22,18.22,4.57
1988,4,11,27.7,17.22,6.49
1988,4,12,27.37,16.97,3.52
1988,4,13,27.29,16.32,6.07
1988,4,14,27.76,16.7,11.9
1988,4,15,27.71,17.88,6.79
1988,4,16,27.81,17.81,10.28
1988,4,17,25.97,17.83,18.03
1988,4,18,26.39,17.3,9.47
1988,4,19,25.73,17.6,4.41
1988,4,20,26.16,17.59,5.0
1988,4,21,25.64,17.5,14.99
1988,4,22,26.31,17.54,3.0
1988,4,23,25.85,17.77,2.66
1988,4,24,25.25,16.69,1.22
1988,4,25,25.78,17.17,2.23
1988,4,26,26.3,17.02,1.9
1988,4,27,26.92,17.23,2.65
1988,4,28,27.7,17.79,6.81
1988,4,29,26.51,18.44,2.57
1988,4,30,26.65,18.41,2.96
1988,5,1,26.84,17.99,1.26
1988,5,2,27.21,18.45,1.14
1988,5,3,26.91,18.15,1.19
1988,5,4,27.38,17.86,0.16
1988,5,5,27.47,18.24,1.31
1988,5,6,27.06,18.24,1.74
1988,5,7,27.45,17.73,0.48
1988,5,8,26.78,17.1,0.2
1988,5,9,27.9,16.78,0.37
1988,5,10,27.96,17.31,0.87
1988,5,11,28.14,16.79,3.19
1988,5,12,27.67,17.13,3.34
1988,5,13,27.73,17.6,3.99
1988,5,14,26.7,18.09,7.28
1988,5,15,27.39,18.07,4.76
1988,5,16,26.98,18.46,5.83
1988,5,17,26.44,18.45,7.68
1988,5,18,27.01,18.46,7.47
1988,5,19,27.03,18.18,1.48
1988,5,20,27.22,17.81,2.72
