YEAR,MO,DY,temperature,humidity,precipitation
1987,8,30,16.95,23.91,15.63
1987,8,31,16.76,24.18,12.62
1987,9,1,17.2,24.53,21.67
1987,9,2,17.28,24.87,4.65
1987,9,3,17.83,25.25,4.83
1987,9,4,17.49,24.89,6.88
1987,9,5,17.78,25.02,34.12
1987,9,6,17.58,24.37,26.65
1987,9,7,17.56,25.5,12.61
1987,9,8,17.9,25.6,9.73
1987,9,9,17.02,23.59,16.95
1987,9,10,16.99,23.86,12.93
1987,9,11,17.49,25.19,18.01
1987,9,12,17.54,25.38,7.44
1987,9,13,17.46,25.44,2.38
1987,9,14,17.46,25.24,5.38
1987,9,15,17.65,25.0,7.35
1987,9,16,17.48,24.42,6.31
1987,9,17,17.17,24.66,6.37
1987,9,18,16.75,25.3,4.07
1987,9,19,16.59,24.46,10.13
1987,9,20,16.99,24.54,16.18
1987,9,21,17.55,25.16,12.72
1987,9,22,17.26,23.81,27.16
1987,9,23,16.9,25.37,5.47
1987,9,24,17.96,26.6,6.01
1987,9,25,18.61,26.24,1.18
1987,9,26,18.11,24.68,5.31
1987,9,27,17.26,24.8,4.16
1987,9,28,16.94,24.92,2.22
1987,9,29,16.99,25.18,10.92
1987,9,30,17.67,25.53,6.68
1987,10,1,17.99,25.79,6.96
1987,10,2,18.16,25.5,9.83
1987,10,3,17.6,25.24,2.99
1987,10,4,17.5,25.27,2.34
1987,10,5,17.5,25.32,3.84
1987,10,6,17.72,24.42,5.48
1987,10,7,17.18,24.0,17.47
1987,10,8,17.28,24.72,16.53
1987,10,9,17.68,25.52,4.47
1987,10,10,17.97,25.77,23.69
1987,10,11,18.12,25.29,27.25
1987,10,12,17.35,24.81,6.4
1987,10,13,17.58,24.98,6.35
1987,10,14,17.58,25.86,4.68
1987,10,15,17.66,25.93,5.18
1987,10,16,17.79,25.81,7.36
1987,10,17,17.94,25.32,15.34
1987,10,18,17.25,25.51,0.19
1987,10,19,17.26,25.64,0.34
1987,10,20,17.32,25.2,0.23
1987,10,21,17.36,25.52,0.7
1987,10,22,17.54,25.31,0.75
1987,10,23,17.62,26.19,0.14
1987,10,24,17.55,25.72,0.08
1987,10,25,17.18,25.64,0.06
1987,10,26,17.43,25.73,0.18
1987,10,27,17.0,25.56,0.05
1987,10,28,17.2,25.52,0.0
1987,10,29,17.69,25.47,0.0
1987,10,30,17.6,25.28,0.0
1987,10,31,17.67,25.89,0.0
1987,11,1,16.89,26.09,0.0
1987,11,2,15.33,26.12,0.0
1987,11,3,14.98,25.29,0.0
1987,11,4,16.31,25.52,0.0
1987,11,5,16.55,25.8,0.0
1987,11,6,16.79,25.88,0.0
1987,11,7,16.4,26.23,0.15
1987,11,8,16.95,25.8,0.1
1987,11,9,16.66,26.2,0.07
1987,11,10,16.5,26.01,0.14
1987,11,11,16.67,25.83,0.23
1987,11,12,16.25,25.73,0.04
1987,11,13,16.94,25.72,0.02
1987,11,14,16.3,25.54,0.01
1987,11,15,14.99,25.37,0.0
1987,11,16,14.69,25.17,0.0
1987,11,17,15.33,25.5,0.0
1987,11,18,16.46,25.72,0.0
1987,11,19,16.52,25.92,0.0
1987,11,20,14.15,26.04,0.0
1987,11,21,13.17,25.19,0.0
1987,11,22,15.72,25.39,0.0
1987,11,23,16.07,26.0,0.0
1987,11,24,16.62,26.52,0.0
1987,11,25,16.6,26.49,0.0
1987,11,26,15.82,26.25,0.0
1987,11,27,16.44,25.97,0.0
1987,11,28,16.63,26.21,0.0
1987,11,29,16.17,26.57,0.0
1987,11,30,15.4,26.45,0.0
1987,12,1,16.55,26.72,0.0
1987,12,2,16.8,26.54,0.26
1987,12,3,16.36,25.86,0.07
1987,12,4,16.19,25.52,0.32
1987,12,5,15.76,26.23,0.11
1987,12,6,15.9,25.59,0.13
1987,12,7,15.62,25.64,0.0
1987,12,8,14.89,25.67,0.0
1987,12,9,15.39,25.85,0.0
1987,12,10,12.87,25.95,0.0
1987,12,11,11.98,25.71,0.0
1987,12,12,15.05,25.85,0.0
1987,12,13,14.87,26.53,0.0
1987,12,14,14.0,26.28,0.0
1987,12,15,14.6,25.79,0.0
1987,12,16,14.93,25.81,0.0
1987,12,17,11.95,25.94,0.0
1987,12,18,10.45,24.39,0.0
1987,12,19,12.53,24.51,0.0
1987,12,20,13.89,25.02,0.0
1987,12,21,10.78,25.68,0.0
1987,12,22,10.38,25.76,0.0
1987,12,23,10.79,25.02,0.0
1987,12,24,12.41,26.09,0.0
1987,12,25,14.77,26.5,0.0
1987,12,26,15.09,27.21,0.0
1987,12,27,13.48,27.01,0.0
1987,12,28,12.99,26.36,0.0
1987,12,29,11.23,25.95,0.0
1987,12,30,11.13,25.7,0.0
1987,12,31,12.54,26.72,0.0
1988,1,1,13.83,26.69,0.0
1988,1,2,15.14,26.64,0.0
1988,1,3,10.16,26.19,0.0
1988,1,4,8.31,24.54,0.0
1988,1,5,8.57,24.94,0.0
1988,1,6,10.77,25.83,0.0
1988,1,7,13.26,26.92,0.0
1988,1,8,11.72,26.8,0.0
1988,1,9,13.05,26.38,0.0
1988,1,10,12.33,26.34,0.0
1988,1,11,11.45,25.22,0.0
1988,1,12,10.56,24.77,0.0
1988,1,13,10.86,26.1,0.0
1988,1,14,12.12,26.69,0.0
1988,1,15,14.05,24.88,0.0
1988,1,16,13.49,26.79,0.0
1988,1,17,13.92,27.65,0.0
1988,1,18,14.15,28.29,0.02
1988,1,19,14.59,27.88,0.02
1988,1,20,15.58,27.95,0.01
1988,1,21,15.36,28.36,0.0
1988,1,22,14.4,28.72,0.0
1988,1,23,13.74,28.51,0.0
1988,1,24,15.34,27.49,0.0
1988,1,25,14.85,28.02,0.0
1988,1,26,14.38,29.24,0.36
1988,1,27,15.16,28.74,0.11
1988,1,28,15.75,28.23,0.1
1988,1,29,15.93,28.53,0.04
1988,1,30,15.98,27.8,0.26
1988,1,31,16.31,27.95,1.0
1988,2,1,15.68,28.74,0.9
1988,2,2,14.81,29.47,0.27
1988,2,3,15.9,29.54,0.8
1988,2,4,16.25,29.54,1.18
1988,2,5,15.52,29.83,0.47
1988,2,6,15.43,29.54,0.6
1988,2,7,15.6,29.26,0.57
1988,2,8,16.34,28.48,0.96
1988,2,9,16.01,26.33,1.34
1988,2,10,8.62,25.32,1.11
1988,2,11,6.9,25.69,0.0
1988,2,12,7.13,26.87,0.0
1988,2,13,9.59,26.99,0.0
1988,2,14,11.57,27.81,0.01
1988,2,15,12.45,28.3,0.0
1988,2,16,13.21,28.07,0.0
1988,2,17,14.46,28.59,0.0
1988,2,18,14.95,29.13,0.0
1988,2,19,13.75,29.67,0.0
1988,2,20,12.91,29.36,0.0
1988,2,21,13.95,29.51,0.0
1988,2,22,14.41,30.4,0.0
1988,2,23,14.13,30.28,0.0
1988,2,24,13.78,30.57,0.0
1988,2,25,14.59,30.74,0.16
1988,2,26,14.76,30.81,0.57
1988,2,27,15.74,30.03,0.73
1988,2,28,15.0,31.34,0.43
1988,2,29,16.88,29.44,1.83
1988,3,1,17.12,28.43,0.89
1988,3,2,17.61,29.52,2.53
1988,3,3,17.31,28.29,4.87
1988,3,4,16.97,28.45,2.13
1988,3,5,17.14,29.04,1.82
1988,3,6,18.32,28.05,3.62
1988,3,7,18.2,27.12,2.3
1988,3,8,17.44,26.22,3.11
1988,3,9,16.48,26.95,1.48
1988,3,10,15.99,27.7,1.85
1988,3,11,15.61,27.24,5.8
1988,3,12,12.68,25.77,0.08
1988,3,13,13.5,27.24,0.27
1988,3,14,15.13,28.17,0.09
1988,3,15,15.11,28.62,0.13
1988,3,16,15.57,28.77,0.17
1988,3,17,16.63,28.35,2.1
1988,3,18,16.81,28.23,1.42
1988,3,19,17.37,27.17,1.11
1988,3,20,15.75,26.12,2.19
1988,3,21,12.26,28.74,0.79
1988,3,22,15.4,28.63,5.46
1988,3,23,15.94,29.18,0.29
1988,3,24,15.48,29.33,1.36
1988,3,25,16.77,28.75,1.6
1988,3,26,15.95,29.64,0.85
1988,3,27,16.36,29.12,7.66
1988,3,28,15.9,29.54,2.69
1988,3,29,16.75,28.28,4.88
1988,3,30,16.36,28.74,2.16
1988,3,31,16.87,29.31,2.41
1988,4,1,16.5,29.87,0.61
1988,4,2,17.59,28.84,0.69
1988,4,3,17.17,28.09,0.73
1988,4,4,17.35,28.38,0.53
1988,4,5,17.16,29.27,0.74
1988,4,6,17.79,28.54,7.67
1988,4,7,18.13,27.99,2.81
1988,4,8,17.78,28.42,2.58
1988,4,9,17.59,28.14,5.23
1988,4,10,18.22,27.22,4.57
1988,4,11,17.22,27.7,6.49
1988,4,12,16.97,27.37,3.52
1988,4,13,16.32,27.29,6.07
1988,4,14,16.7,27.76,11.9
1988,4,15,17.88,27.71,6.79
1988,4,16,17.81,27.81,10.28
1988,4,17,17.83,25.97,18.03
1988,4,18,17.3,26.39,9.47
1988,4,19,17.6,25.73,4.41
1988,4,20,17.59,26.16,5.0
1988,4,21,17.5,25.64,14.99
1988,4,22,17.54,26.31,3.0
1988,4,23,17.77,25.85,2.66
1988,4,24,16.69,25.25,1.22
1988,4,25,17.17,25.78,2.23
1988,4,26,17.02,26.3,1.9
1988,4,27,17.23,26.92,2.65
1988,4,28,17.79,27.7,6.81
1988,4,29,18.44,26.51,2.57
1988,4,30,18.41,26.65,2.96
1988,5,1,17.99,26.84,1.26
1988,5,2,18.45,27.21,1.14
1988,5,3,18.15,26.91,1.19
1988,5,4,17.86,27.38,0.16
1988,5,5,18.24,27.47,1.31
1988,5,6,18.24,27.06,1.74
1988,5,7,17.73,27.45,0.48
1988,5,8,17.1,26.78,0.2
1988,5,9,16.78,27.9,0.37
1988,5,10,17.31,27.96,0.87
1988,5,11,16.79,28.14,3.19
1988,5,12,17.13,27.67,3.34
1988,5,13,17.6,27.73,3.99
1988,5,14,18.09,26.7,7.28
1988,5,15,18.07,27.39,4.76
1988,5,16,18.46,26.98,5.83
1988,5,17,18.45,26.44,7.68
1988,5,18,18.46,27.01,7.47
1988,5,19,18.18,27.03,1.48
1988,5,20,17.81,27.22,2.72
1988,5,21,18.02,26.69,8.45
1988,5,22,17.71,26.95,6.37
1988,5,23,17.81,26.87,5.32
1988,5,24,18.24,26.55,11.55
1988,5,25,18.19,27.06,4.75
1988,5,26,18.16,27.32,1.74
1988,5,27,18.43,26.89,3.87
1988,5,28,16.94,26.02,1.01
1988,5,29,16.88,26.73,1.89
1988,5,30,18.04,26.79,3.79
1988,5,31,17.72,26.12,2.85
1988,6,1,17.28,25.69,4.82
1988,6,2,17.13,25.76,2.06
1988,6,3,16.73,26.61,2.34
1988,6,4,17.75,26.16,10.8
1988,6,5,17.82,26.3,4.62
1988,6,6,17.91,25.68,4.52
1988,6,7,17.46,25.64,7.64
1988,6,8,17.19,25.43,10.84
1988,6,9,17.1,25.06,11.63
1988,6,10,17.23,24.89,2.92
1988,6,11,17.06,25.31,5.54
1988,6,12,17.2,25.42,2.63
1988,6,13,16.35,25.27,1.81
1988,6,14,17.87,26.05,7.3
1988,6,15,17.42,26.03,10.37
1988,6,16,17.17,25.41,10.52
1988,6,17,17.48,24.02,24.57
1988,6,18,17.51,24.79,15.01
1988,6,19,16.43,24.99,3.79
1988,6,20,16.84,24.46,4.8
1988,6,21,16.95,24.68,2.04
1988,6,22,16.8,25.76,2.42
1988,6,23,17.55,24.79,6.44
1988,6,24,17.18,25.55,5.33
1988,6,25,17.43,25.3,2.66
1988,6,26,16.9,24.86,0.45
1988,6,27,16.44,24.54,1.06
1988,6,28,16.93,24.95,4.51
1988,6,29,17.01,24.69,19.9
1988,6,30,16.52,24.39,9.38
1988,7,1,16.5,24.41,10.97
1988,7,2,16.61,24.16,24.23
1988,7,3,16.64,23.98,10.74
1988,7,4,16.69,23.97,5.33
1988,7,5,16.55,25.05,1.33
1988,7,6,17.05,25.16,3.07
1988,7,7,16.96,24.85,2.74
1988,7,8,16.62,25.42,6.78
1988,7,9,17.13,24.78,11.39
1988,7,10,16.79,24.55,12.6
1988,7,11,16.23,22.92,12.22
1988,7,12,16.86,23.78,35.11
1988,7,13,16.83,23.68,10.52
1988,7,14,16.76,24.55,12.25
1988,7,15,17.15,24.73,9.9
1988,7,16,16.75,24.57,2.86
1988,7,17,16.12,23.61,3.44
1988,7,18,16.1,23.39,13.36
1988,7,19,16.12,23.59,8.99
1988,7,20,16.59,24.36,4.26
1988,7,21,15.94,23.12,3.81
1988,7,22,16.29,24.12,2.99
1988,7,23,16.77,24.33,5.45
1988,7,24,16.95,24.55,4.27
1988,7,25,16.6,23.8,11.37
1988,7,26,16.61,24.29,9.82
1988,7,27,16.98,24.68,11.92
1988,7,28,16.7,24.59,8.71
1988,7,29,16.69,24.15,11.28
1988,7,30,16.55,23.77,10.73
1988,7,31,16.35,23.77,11.74
1988,8,1,16.01,23.76,3.89
1988,8,2,16.2,23.78,6.13
1988,8,3,16.23,24.45,0.97
1988,8,4,16.75,24.46,2.93
1988,8,5,16.88,24.32,4.01
1988,8,6,16.74,24.55,3.66
1988,8,7,16.73,24.69,2.51
1988,8,8,16.88,24.29,6.04
1988,8,9,16.46,24.02,2.71
1988,8,10,16.47,24.1,3.23
1988,8,11,16.82,24.64,4.17
1988,8,12,16.42,23.77,3.25
1988,8,13,16.25,23.68,4.81
1988,8,14,16.6,23.52,16.33
1988,8,15,16.53,23.87,11.33
1988,8,16,16.52,24.17,6.01
1988,8,17,16.82,24.68,5.82
1988,8,18,17.04,24.61,16.84
1988,8,19,16.52,23.89,8.75
1988,8,20,15.98,24.07,3.08
1988,8,21,16.8,24.29,12.61
1988,8,22,17.27,24.04,9.99
1988,8,23,16.64,24.52,2.63
1988,8,24,16.58,24.18,7.86
1988,8,25,16.48,23.04,31.16
1988,8,26,16.14,22.93,32.07
1988,8,27,16.31,23.89,10.55
1988,8,28,16.51,23.28,22.36
1988,8,29,16.1,23.22,9.57
1988,8,30,16.3,23.75,14.93
1988,8,31,15.86,22.36,24.63
1988,9,1,16.82,24.26,15.79
1988,9,2,16.92,24.16,26.84
1988,9,3,17.04,24.55,10.93
1988,9,4,17.15,24.62,13.45
1988,9,5,16.21,23.16,28.78
1988,9,6,17.0,24.81,21.36
1988,9,7,17.33,25.26,11.09
1988,9,8,17.15,24.15,1.41
1988,9,9,16.96,24.03,4.83
1988,9,10,16.44,24.39,1.86
1988,9,11,16.93,24.51,6.72
1988,9,12,17.23,25.11,20.62
1988,9,13,16.59,24.2,4.49
1988,9,14,16.63,24.21,8.31
1988,9,15,17.47,25.18,11.72
1988,9,16,17.62,24.44,35.84
1988,9,17,16.41,23.52,7.97
1988,9,18,16.4,23.86,2.96
1988,9,19,16.69,24.78,6.23
1988,9,20,16.98,24.87,2.56
1988,9,21,17.19,24.29,4.12
1988,9,22,16.35,24.47,2.15
1988,9,23,16.63,23.99,5.19
1988,9,24,16.35,24.34,8.45
1988,9,25,17.41,24.52,5.13
1988,9,26,16.71,24.51,7.35
1988,9,27,17.25,25.04,20.04
1988,9,28,16.86,24.64,5.45
1988,9,29,17.13,24.68,3.71
1988,9,30,16.51,24.89,3.54
1988,10,1,17.16,24.87,7.68
1988,10,2,17.32,24.82,4.48
1988,10,3,17.17,24.07,20.75
1988,10,4,17.2,24.24,8.17
1988,10,5,17.52,24.19,9.22
1988,10,6,16.84,25.17,4.69
1988,10,7,16.83,25.27,11.72
1988,10,8,17.08,24.26,5.78
1988,10,9,17.11,24.27,15.59
1988,10,10,17.12,24.29,2.31
1988,10,11,17.41,24.97,2.3
1988,10,12,17.53,25.31,2.95
1988,10,13,17.58,25.61,0.33
1988,10,14,17.38,25.55,1.19
1988,10,15,17.56,25.13,2.45
1988,10,16,17.87,25.41,1.04
1988,10,17,17.79,25.3,1.74
1988,10,18,17.67,25.2,0.82
1988,10,19,17.1,25.31,0.07
1988,10,20,17.1,25.27,1.26
1988,10,21,17.11,25.64,0.55
1988,10,22,17.74,25.32,1.48
1988,10,23,17.55,25.31,1.44
1988,10,24,17.69,25.47,1.6
1988,10,25,17.48,25.52,1.76
1988,10,26,17.19,25.86,1.86
1988,10,27,17.51,25.55,5.58
1988,10,28,17.64,25.53,1.02
1988,10,29,17.78,25.36,0.43
1988,10,30,17.36,25.46,0.51
1988,10,31,17.05,25.45,0.28
1988,11,1,16.91,25.58,0.33
1988,11,2,16.53,25.24,1.49
1988,11,3,16.35,24.92,1.2
1988,11,4,16.02,25.48,0.18
1988,11,5,14.91,25.59,0.43
1988,11,6,14.45,25.27,0.15
1988,11,7,15.14,24.78,0.01
1988,11,8,14.2,24.4,0.2
1988,11,9,15.91,24.74,0.23
1988,11,10,15.75,25.56,0.04
1988,11,11,15.06,25.23,0.04
1988,11,12,15.47,25.5,0.0
1988,11,13,16.07,25.53,0.0
1988,11,14,16.56,26.08,0.0
1988,11,15,16.75,25.53,0.0
1988,11,16,16.24,25.51,0.0
1988,11,17,16.23,25.74,0.08
1988,11,18,16.07,25.37,0.1
1988,11,19,16.44,25.2,0.1
1988,11,20,16.51,25.9,0.06
1988,11,21,16.87,25.83,0.05
1988,11,22,17.23,25.81,0.01
1988,11,23,17.14,26.02,0.01
1988,11,24,16.19,25.69,0.0
1988,11,25,16.22,25.32,0.01
1988,11,26,16.22,25.29,0.0
1988,11,27,16.34,25.17,0.35
1988,11,28,16.14,24.81,0.86
1988,11,29,16.57,24.87,2.07
1988,11,30,16.75,24.51,3.65
1988,12,1,15.08,24.62,0.23
1988,12,2,15.28,25.57,0.0
1988,12,3,16.52,26.04,0.0
1988,12,4,16.38,25.89,0.0
1988,12,5,16.26,25.82,0.0
1988,12,6,16.04,25.9,0.0
1988,12,7,16.08,25.77,0.59
1988,12,8,16.23,25.28,0.92
1988,12,9,15.51,25.45,0.12
1988,12,10,15.79,25.54,1.12
1988,12,11,15.19,24.97,0.57
1988,12,12,15.23,25.47,0.06
1988,12,13,15.93,25.64,0.27
1988,12,14,16.28,25.68,0.34
1988,12,15,14.85,25.65,0.11
1988,12,16,12.97,24.73,0.05
1988,12,17,13.64,25.12,0.0
1988,12,18,14.21,25.69,0.0
1988,12,19,11.65,24.19,0.0
1988,12,20,13.6,25.24,0.0
1988,12,21,14.83,25.85,0.0
1988,12,22,13.27,25.97,0.0
1988,12,23,8.67,21.45,0.0
1988,12,24,7.73,19.91,0.0
1988,12,25,10.67,22.45,0.0
1988,12,26,12.06,23.99,0.0
1988,12,27,12.08,24.34,0.0
1988,12,28,12.31,23.96,0.0
1988,12,29,12.43,23.79,0.0
1988,12,30,10.73,24.27,0.0
1988,12,31,10.5,24.04,0.0
1989,1,1,8.26,20.93,0.0
1989,1,2,7.51,19.55,0.0
1989,1,3,7.59,20.4,0.0
1989,1,4,8.26,20.58,0.0
1989,1,5,9.47,22.03,0.0
1989,1,6,9.75,22.57,0.0
1989,1,7,9.6,22.54,0.0
1989,1,8,9.59,22.96,0.0
1989,1,9,9.91,24.02,0.0
1989,1,10,8.93,23.1,0.0
1989,1,11,8.73,22.47,0.0
1989,1,12,8.83,22.94,0.0
1989,1,13,9.49,22.94,0.0
1989,1,14,9.74,23.69,0.0
1989,1,15,9.87,23.47,0.0
1989,1,16,11.33,23.76,0.0
1989,1,17,11.8,23.97,0.0
1989,1,18,12.22,23.44,0.0
1989,1,19,11.4,23.56,0.0
1989,1,20,9.42,24.34,0.0
1989,1,21,7.59,22.63,0.0
1989,1,22,7.16,22.52,0.0
1989,1,23,7.76,23.2,0.0
1989,1,24,9.02,24.32,0.0
1989,1,25,8.05,23.47,0.0
1989,1,26,8.3,23.08,0.0
1989,1,27,7.25,22.85,0.0
1989,1,28,8.52,23.92,0.0
1989,1,29,9.09,24.96,0.0
1989,1,30,10.25,25.2,0.0
1989,1,31,9.96,25.05,0.0
1989,2,1,7.34,23.6,0.0
1989,2,2,6.84,22.43,0.0
1989,2,3,7.27,22.99,0.0
1989,2,4,7.63,24.27,0.0
1989,2,5,7.78,25.51,0.0
1989,2,6,8.4,25.18,0.0
1989,2,7,10.69,25.33,0.0
1989,2,8,13.35,26.18,0.0
1989,2,9,13.86,27.42,0.0
1989,2,10,11.4,26.63,0.0
1989,2,11,13.66,26.21,0.0
1989,2,12,15.04,26.74,0.0
1989,2,13,12.98,26.81,0.0
1989,2,14,9.65,24.99,0.0
1989,2,15,8.96,25.7,0.0
1989,2,16,10.07,26.13,0.0
1989,2,17,11.27,26.14,0.0
1989,2,18,8.71,25.42,0.0
1989,2,19,7.29,25.63,0.0
1989,2,20,6.76,24.23,0.0
1989,2,21,6.46,24.69,0.0
1989,2,22,8.5,25.63,0.0
1989,2,23,10.69,25.54,0.0
1989,2,24,12.34,26.65,0.0
1989,2,25,13.73,27.18,0.02
1989,2,26,14.18,26.66,0.02
1989,2,27,15.19,27.04,0.08
1989,2,28,15.9,28.08,0.05
1989,3,1,15.25,28.2,0.04
1989,3,2,14.48,29.17,0.36
1989,3,3,14.7,29.19,0.47
1989,3,4,15.41,29.5,0.65
1989,3,5,15.9,28.93,0.74
1989,3,6,15.65,27.15,0.51
1989,3,7,15.01,27.93,1.9
1989,3,8,15.75,27.58,1.09
1989,3,9,15.59,28.26,0.39
1989,3,10,16.35,27.85,1.56
1989,3,11,15.82,27.21,0.79
1989,3,12,16.16,26.82,10.67
1989,3,13,15.87,26.91,9.32
1989,3,14,15.07,26.35,6.5
1989,3,15,15.56,26.1,1.42
1989,3,16,15.84,25.72,10.33
1989,3,17,16.19,27.03,4.64
1989,3,18,16.72,26.81,2.62
1989,3,19,16.3,26.98,2.0
1989,3,20,16.31,27.43,3.98
1989,3,21,16.99,26.39,7.76
1989,3,22,16.92,26.43,0.43
1989,3,23,16.12,25.53,0.68
1989,3,24,15.53,26.47,0.52
1989,3,25,14.81,27.16,0.29
1989,3,26,14.43,27.44,0.22
1989,3,27,15.32,27.35,0.68
1989,3,28,15.77,27.62,1.24
1989,3,29,15.89,27.12,0.32
1989,3,30,15.64,27.31,1.04
1989,3,31,15.6,27.45,0.92
1989,4,1,15.57,27.72,0.19
1989,4,2,15.82,28.1,2.11
1989,4,3,16.97,26.51,1.5
1989,4,4,16.31,28.3,1.44
1989,4,5,17.02,28.12,0.65
1989,4,6,16.26,27.42,0.0
1989,4,7,16.64,27.3,0.08
1989,4,8,15.95,28.86,0.26
1989,4,9,15.56,29.52,0.13
1989,4,10,15.61,29.54,0.23
1989,4,11,16.01,28.87,0.5
1989,4,12,16.02,27.85,0.03
1989,4,13,15.58,29.43,0.23
1989,4,14,16.2,28.97,1.22
1989,4,15,16.34,28.43,0.8
1989,4,16,16.76,27.79,3.69
1989,4,17,16.99,26.98,1.23
1989,4,18,16.13,27.13,1.93
1989,4,19,16.65,27.66,4.25
1989,4,20,17.2,27.91,7.43
1989,4,21,17.35,27.63,1.12
1989,4,22,16.76,27.29,4.69
1989,4,23,16.4,27.4,3.27
1989,4,24,16.82,27.15,4.65
1989,4,25,17.6,26.43,5.55
1989,4,26,16.6,26.11,1.2
1989,4,27,17.46,27.4,1.86
1989,4,28,17.59,26.33,0.92
1989,4,29,17.87,26.89,2.06
1989,4,30,17.41,27.24,1.35
1989,5,1,16.75,26.61,6.99
1989,5,2,17.08,26.89,8.85
1989,5,3,17.58,26.66,6.84
1989,5,4,17.89,25.86,13.12
1989,5,5,17.43,25.86,7.45
1989,5,6,17.03,26.57,3.14
1989,5,7,17.56,26.06,3.26
1989,5,8,17.66,26.44,2.82
1989,5,9,17.55,26.39,5.96
1989,5,10,17.42,26.71,1.89
1989,5,11,17.58,26.2,4.27
1989,5,12,16.3,25.44,1.4
1989,5,13,16.39,25.38,1.57
1989,5,14,16.43,26.35,0.44
1989,5,15,16.38,26.85,0.72
1989,5,16,16.28,26.89,0.11
1989,5,17,16.3,27.02,0.04
1989,5,18,16.1,27.41,0.69
1989,5,19,16.06,27.64,0.4
1989,5,20,15.94,27.25,0.42
1989,5,21,16.08,28.29,1.14
1989,5,22,17.32,26.63,3.8
1989,5,23,16.49,27.25,1.61
1989,5,24,17.14,25.85,1.49
1989,5,25,16.39,27.04,1.0
1989,5,26,16.43,27.62,0.6
1989,5,27,16.33,27.28,0.39
1989,5,28,15.87,28.64,1.51
1989,5,29,16.02,29.01,1.15
1989,5,30,16.15,27.64,0.72
1989,5,31,15.46,27.83,3.86
1989,6,1,15.96,26.53,1.44
1989,6,2,16.47,27.0,6.71
1989,6,3,17.05,25.89,4.85
1989,6,4,16.79,26.82,2.6
1989,6,5,16.35,26.68,1.38
1989,6,6,17.02,26.61,3.29
1989,6,7,17.17,26.02,2.83
1989,6,8,17.29,25.77,5.08
1989,6,9,17.33,25.09,9.68
1989,6,10,16.71,24.91,9.1
1989,6,11,17.03,25.69,7.5
1989,6,12,17.75,25.67,10.08
1989,6,13,17.84,25.82,8.49
1989,6,14,17.23,25.38,26.96
1989,6,15,17.27,25.72,12.37
1989,6,16,17.5,25.45,8.91
1989,6,17,17.77,24.83,9.76
1989,6,18,17.66,25.18,14.21
1989,6,19,17.12,24.89,3.9
1989,6,20,14.79,24.72,4.0
1989,6,21,15.8,24.08,6.21
1989,6,22,16.75,24.72,7.88
1989,6,23,17.06,24.15,16.4
1989,6,24,16.95,24.18,18.56
1989,6,25,16.56,24.27,4.95
1989,6,26,16.22,24.36,4.58
1989,6,27,16.45,24.73,3.35
1989,6,28,16.7,24.4,6.66
1989,6,29,17.25,23.83,19.49
1989,6,30,16.06,22.81,28.82
1989,7,1,16.17,22.53,5.23
1989,7,2,15.73,23.8,2.79
1989,7,3,16.76,25.16,4.2
1989,7,4,17.41,25.06,14.7
1989,7,5,16.74,24.53,9.92
1989,7,6,15.91,24.27,0.99
1989,7,7,16.73,25.02,6.38
1989,7,8,17.36,25.26,5.93
1989,7,9,17.27,24.63,18.52
1989,7,10,16.76,24.15,22.62
1989,7,11,16.48,23.18,15.22
1989,7,12,15.45,22.53,13.28
1989,7,13,15.17,22.14,10.68
1989,7,14,16.53,24.15,7.94
1989,7,15,16.32,24.2,1.07
1989,7,16,16.34,23.97,6.0
1989,7,17,17.01,24.55,12.17
1989,7,18,16.36,23.78,9.17
1989,7,19,15.9,23.78,2.01
1989,7,20,16.44,24.28,7.47
1989,7,21,16.59,24.84,5.13
1989,7,22,16.58,24.39,5.21
1989,7,23,16.53,24.26,6.5
1989,7,24,16.43,23.96,3.85
1989,7,25,15.9,23.6,2.33
1989,7,26,16.46,24.22,8.88
1989,7,27,16.52,24.13,4.36
1989,7,28,17.12,24.94,5.52
1989,7,29,17.13,24.91,12.77
1989,7,30,17.19,24.95,21.02
1989,7,31,17.02,23.88,18.92
1989,8,1,16.4,22.83,22.81
1989,8,2,16.46,24.01,5.88
1989,8,3,16.84,24.51,7.08
1989,8,4,17.29,24.6,13.36
1989,8,5,16.44,22.9,11.76
1989,8,6,16.18,23.88,11.39
1989,8,7,16.49,23.88,12.27
1989,8,8,16.19,23.31,7.07
1989,8,9,16.14,23.45,4.92
1989,8,10,15.48,23.18,1.37
1989,8,11,15.98,24.01,2.78
1989,8,12,16.51,24.65,2.14
1989,8,13,16.89,24.49,5.87
1989,8,14,16.93,24.04,6.09
1989,8,15,16.58,23.72,12.32
1989,8,16,15.98,23.46,12.4
1989,8,17,16.41,24.4,8.41
1989,8,18,17.27,24.87,13.21
1989,8,19,17.19,24.33,6.94
1989,8,20,16.37,23.01,8.33
1989,8,21,16.06,22.89,7.62
1989,8,22,16.48,24.01,9.09
1989,8,23,16.45,23.45,18.3
1989,8,24,16.69,23.85,26.54
1989,8,25,15.86,22.48,4.67
1989,8,26,15.8,23.71,12.64
1989,8,27,16.28,23.77,13.11
1989,8,28,16.35,23.11,10.6
1989,8,29,16.3,23.32,21.74
1989,8,30,16.88,24.36,13.62
1989,8,31,16.75,23.94,3.94
1989,9,1,16.83,24.57,4.81
1989,9,2,17.35,24.93,16.15
